DATAFLOW,REF_AREA:Geographic area,INDICATOR:Indicator,SEX:Sex,TIME_PERIOD:Time period,OBS_VALUE:Observation Value,UNIT_MULTIPLIER:Unit multiplier,UNIT_MEASURE:Unit of measure,OBS_STATUS:Observation Status,OBS_CONF:Observation confidentaility,LOWER_BOUND:Lower Bound,UPPER_BOUND:Upper Bound,WGTD_SAMPL_SIZE:Weighted Sample Size,OBS_FOOTNOTE:Observation footnote,SERIES_FOOTNOTE:Series footnote,DATA_SOURCE:Data Source,SOURCE_LINK:Citation of or link to the data source,CUSTODIAN:Custodian,TIME_PERIOD_METHOD:Time period activity related to when the data are collected,REF_PERIOD:Reference Period,COVERAGE_TIME:The period of time for which data are provided,AGE:Current age
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,RUS: Russian Federation,CME_MRY0: Infant mortality rate,_T: Total,2017,5.88588479379951,,D_PER_1000_B: Deaths per 1000 live births,A: Normal value,,5.77049805970024,6.00369780142073,,The mortality rates used as underlying data and shown as “VR submitted to WHO/UNIGME 2020 version (VR)” are calculated by UN IGME using standard methods with data from Rosstat.,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,RUS: Russian Federation,CME_MRY0: Infant mortality rate,_T: Total,2018,5.374823861056,,D_PER_1000_B: Deaths per 1000 live births,A: Normal value,,5.25553853833966,5.49552907713927,,The mortality rates used as underlying data and shown as “VR submitted to WHO/UNIGME 2020 version (VR)” are calculated by UN IGME using standard methods with data from Rosstat.,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,RUS: Russian Federation,CME_MRY0: Infant mortality rate,_T: Total,2019,4.93072219761902,,D_PER_1000_B: Deaths per 1000 live births,A: Normal value,,4.77224548236777,5.09050919112057,,The mortality rates used as underlying data and shown as “VR submitted to WHO/UNIGME 2020 version (VR)” are calculated by UN IGME using standard methods with data from Rosstat.,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,RUS: Russian Federation,WS_PPL_W-I: Proportion of population using improved drinking water sources,_T: Total,2000,95.894524,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,RUS: Russian Federation,WS_PPL_W-I: Proportion of population using improved drinking water sources,_T: Total,2001,95.894073,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,RUS: Russian Federation,WS_PPL_W-I: Proportion of population using improved drinking water sources,_T: Total,2002,95.979622,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,RUS: Russian Federation,WS_PPL_W-I: Proportion of population using improved drinking water sources,_T: Total,2003,96.069191,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,RUS: Russian Federation,WS_PPL_W-I: Proportion of population using improved drinking water sources,_T: Total,2004,96.159935,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,RUS: Russian Federation,WS_PPL_W-I: Proportion of population using improved drinking water sources,_T: Total,2005,96.250427,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,RUS: Russian Federation,WS_PPL_W-I: Proportion of population using improved drinking water sources,_T: Total,2006,96.340675,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,RUS: Russian Federation,WS_PPL_W-I: Proportion of population using improved drinking water sources,_T: Total,2007,96.430664,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,RUS: Russian Federation,WS_PPL_W-I: Proportion of population using improved drinking water sources,_T: Total,2008,96.520401,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,RUS: Russian Federation,WS_PPL_W-I: Proportion of population using improved drinking water sources,_T: Total,2009,96.609795,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,RUS: Russian Federation,WS_PPL_W-I: Proportion of population using improved drinking water sources,_T: Total,2010,96.699028,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,RUS: Russian Federation,WS_PPL_W-I: Proportion of population using improved drinking water sources,_T: Total,2011,96.78801,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,RUS: Russian Federation,WS_PPL_W-I: Proportion of population using improved drinking water sources,_T: Total,2012,96.877899,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,RUS: Russian Federation,WS_PPL_W-I: Proportion of population using improved drinking water sources,_T: Total,2013,96.968491,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,RUS: Russian Federation,WS_PPL_W-I: Proportion of population using improved drinking water sources,_T: Total,2014,97.059822,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,RUS: Russian Federation,WS_PPL_W-I: Proportion of population using improved drinking water sources,_T: Total,2015,97.151642,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,RUS: Russian Federation,WS_PPL_W-I: Proportion of population using improved drinking water sources,_T: Total,2016,97.243889,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,RUS: Russian Federation,WS_PPL_W-I: Proportion of population using improved drinking water sources,_T: Total,2017,97.336456,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,RUS: Russian Federation,WS_PPL_W-I: Proportion of population using improved drinking water sources,_T: Total,2018,97.429161,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,RUS: Russian Federation,WS_PPL_W-I: Proportion of population using improved drinking water sources,_T: Total,2019,97.521889,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,RUS: Russian Federation,WS_PPL_W-I: Proportion of population using improved drinking water sources,_T: Total,2020,97.614548,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,RUS: Russian Federation,WS_PPL_W-UI: Proportion of population using unimproved drinking water sources,_T: Total,2000,3.3191748,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,RUS: Russian Federation,WS_PPL_W-UI: Proportion of population using unimproved drinking water sources,_T: Total,2001,3.3195374,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,RUS: Russian Federation,WS_PPL_W-UI: Proportion of population using unimproved drinking water sources,_T: Total,2002,3.2338774,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,RUS: Russian Federation,WS_PPL_W-UI: Proportion of population using unimproved drinking water sources,_T: Total,2003,3.1450157,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,RUS: Russian Federation,WS_PPL_W-UI: Proportion of population using unimproved drinking water sources,_T: Total,2004,3.0552619,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,RUS: Russian Federation,WS_PPL_W-UI: Proportion of population using unimproved drinking water sources,_T: Total,2005,2.9657571,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,RUS: Russian Federation,WS_PPL_W-UI: Proportion of population using unimproved drinking water sources,_T: Total,2006,2.8765023,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,RUS: Russian Federation,WS_PPL_W-UI: Proportion of population using unimproved drinking water sources,_T: Total,2007,2.7875049,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,RUS: Russian Federation,WS_PPL_W-UI: Proportion of population using unimproved drinking water sources,_T: Total,2008,3.479599,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,RUS: Russian Federation,WS_PPL_W-UI: Proportion of population using unimproved drinking water sources,_T: Total,2009,3.3902075,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,RUS: Russian Federation,WS_PPL_W-UI: Proportion of population using unimproved drinking water sources,_T: Total,2010,3.3009744,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,RUS: Russian Federation,WS_PPL_W-UI: Proportion of population using unimproved drinking water sources,_T: Total,2011,3.2119911,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,RUS: Russian Federation,WS_PPL_W-UI: Proportion of population using unimproved drinking water sources,_T: Total,2012,3.1221006,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,RUS: Russian Federation,WS_PPL_W-UI: Proportion of population using unimproved drinking water sources,_T: Total,2013,3.0315132,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,RUS: Russian Federation,WS_PPL_W-UI: Proportion of population using unimproved drinking water sources,_T: Total,2014,2.9401743,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,RUS: Russian Federation,WS_PPL_W-UI: Proportion of population using unimproved drinking water sources,_T: Total,2015,2.8483582,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,RUS: Russian Federation,WS_PPL_W-UI: Proportion of population using unimproved drinking water sources,_T: Total,2016,2.7561104,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,RUS: Russian Federation,WS_PPL_W-UI: Proportion of population using unimproved drinking water sources,_T: Total,2017,2.6635437,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,RUS: Russian Federation,WS_PPL_W-UI: Proportion of population using unimproved drinking water sources,_T: Total,2018,2.5708363,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,RUS: Russian Federation,WS_PPL_W-UI: Proportion of population using unimproved drinking water sources,_T: Total,2019,2.4781084,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,RUS: Russian Federation,WS_PPL_W-UI: Proportion of population using unimproved drinking water sources,_T: Total,2020,2.3854556,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,RUS: Russian Federation,WS_HCF_S-N: Proportion of health care facilities with no sanitation service,_T: Total,2019,17.625,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2020) WASH in Health Care Facilities,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,RWA: Rwanda,CME_MRY0: Infant mortality rate,_T: Total,2000,106.16752503532,,D_PER_1000_B: Deaths per 1000 live births,A: Normal value,,99.0322394895848,114.04095887658,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,RWA: Rwanda,CME_MRY0: Infant mortality rate,_T: Total,2001,99.5599302399648,,D_PER_1000_B: Deaths per 1000 live births,A: Normal value,,93.2767879042606,106.193282693623,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,RWA: Rwanda,CME_MRY0: Infant mortality rate,_T: Total,2002,91.8655648340367,,D_PER_1000_B: Deaths per 1000 live births,A: Normal value,,86.184147951271,98.0512690916422,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,RWA: Rwanda,CME_MRY0: Infant mortality rate,_T: Total,2003,83.7517719599373,,D_PER_1000_B: Deaths per 1000 live births,A: Normal value,,78.5308410141621,89.4836127235802,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,RWA: Rwanda,CME_MRY0: Infant mortality rate,_T: Total,2004,75.3328737985394,,D_PER_1000_B: Deaths per 1000 live births,A: Normal value,,70.4592045440508,80.6619126345497,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,RWA: Rwanda,CME_MRY0: Infant mortality rate,_T: Total,2005,67.9784846870811,,D_PER_1000_B: Deaths per 1000 live births,A: Normal value,,63.3155998357891,72.9541417253583,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,RWA: Rwanda,CME_MRY0: Infant mortality rate,_T: Total,2006,61.6459295207447,,D_PER_1000_B: Deaths per 1000 live births,A: Normal value,,57.2743279110256,66.2926661212737,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,RWA: Rwanda,CME_MRY0: Infant mortality rate,_T: Total,2007,56.1679946746446,,D_PER_1000_B: Deaths per 1000 live births,A: Normal value,,52.0443232322171,60.6208347210399,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,RWA: Rwanda,CME_MRY0: Infant mortality rate,_T: Total,2008,51.4417865728621,,D_PER_1000_B: Deaths per 1000 live births,A: Normal value,,47.5898435835038,55.7136542813441,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,RWA: Rwanda,CME_MRY0: Infant mortality rate,_T: Total,2009,47.5306085702893,,D_PER_1000_B: Deaths per 1000 live births,A: Normal value,,43.5678223306781,51.8704624677326,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,RWA: Rwanda,CME_MRY0: Infant mortality rate,_T: Total,2010,43.829888157125,,D_PER_1000_B: Deaths per 1000 live births,A: Normal value,,39.3649380555071,48.7496942551992,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,RWA: Rwanda,CME_MRY0: Infant mortality rate,_T: Total,2011,39.8056220057002,,D_PER_1000_B: Deaths per 1000 live births,A: Normal value,,34.6375477198843,45.8288880499337,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,RWA: Rwanda,CME_MRY0: Infant mortality rate,_T: Total,2012,37.0141222642296,,D_PER_1000_B: Deaths per 1000 live births,A: Normal value,,30.831351462394,44.4446324151767,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,RWA: Rwanda,CME_MRY0: Infant mortality rate,_T: Total,2013,34.5171662141843,,D_PER_1000_B: Deaths per 1000 live births,A: Normal value,,27.3951320037735,43.351664124206,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,RWA: Rwanda,CME_MRY0: Infant mortality rate,_T: Total,2014,32.5040432954519,,D_PER_1000_B: Deaths per 1000 live births,A: Normal value,,24.5331023157881,42.6749176053352,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,RWA: Rwanda,CME_MRY0: Infant mortality rate,_T: Total,2015,30.8817070990349,,D_PER_1000_B: Deaths per 1000 live births,A: Normal value,,22.097376408812,42.2712718147336,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,RWA: Rwanda,CME_MRY0: Infant mortality rate,_T: Total,2016,29.5588971666792,,D_PER_1000_B: Deaths per 1000 live births,A: Normal value,,20.0909830137397,42.0252984829834,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,RWA: Rwanda,CME_MRY0: Infant mortality rate,_T: Total,2017,28.438561255707,,D_PER_1000_B: Deaths per 1000 live births,A: Normal value,,18.3638056634111,41.8420856848825,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,RWA: Rwanda,CME_MRY0: Infant mortality rate,_T: Total,2018,27.3439694230207,,D_PER_1000_B: Deaths per 1000 live births,A: Normal value,,16.801990231251,41.7604391573503,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,RWA: Rwanda,CME_MRY0: Infant mortality rate,_T: Total,2019,26.2901337440358,,D_PER_1000_B: Deaths per 1000 live births,A: Normal value,,15.4931421972236,41.6544416844241,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,RWA: Rwanda,WS_PPL_W-I: Proportion of population using improved drinking water sources,_T: Total,2000,66.044678,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,RWA: Rwanda,WS_PPL_W-I: Proportion of population using improved drinking water sources,_T: Total,2001,67.096046,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,RWA: Rwanda,WS_PPL_W-I: Proportion of population using improved drinking water sources,_T: Total,2002,68.147247,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,RWA: Rwanda,WS_PPL_W-I: Proportion of population using improved drinking water sources,_T: Total,2003,69.026062,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,RWA: Rwanda,WS_PPL_W-I: Proportion of population using improved drinking water sources,_T: Total,2004,69.879852,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,RWA: Rwanda,WS_PPL_W-I: Proportion of population using improved drinking water sources,_T: Total,2005,70.733589,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,RWA: Rwanda,WS_PPL_W-I: Proportion of population using improved drinking water sources,_T: Total,2006,71.587479,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,RWA: Rwanda,WS_PPL_W-I: Proportion of population using improved drinking water sources,_T: Total,2007,72.441132,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,RWA: Rwanda,WS_PPL_W-I: Proportion of population using improved drinking water sources,_T: Total,2008,73.294746,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,RWA: Rwanda,WS_PPL_W-I: Proportion of population using improved drinking water sources,_T: Total,2009,74.148483,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,RWA: Rwanda,WS_PPL_W-I: Proportion of population using improved drinking water sources,_T: Total,2010,75.002007,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,RWA: Rwanda,WS_PPL_W-I: Proportion of population using improved drinking water sources,_T: Total,2011,75.855492,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,RWA: Rwanda,WS_PPL_W-I: Proportion of population using improved drinking water sources,_T: Total,2012,76.709084,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,RWA: Rwanda,WS_PPL_W-I: Proportion of population using improved drinking water sources,_T: Total,2013,77.562485,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,RWA: Rwanda,WS_PPL_W-I: Proportion of population using improved drinking water sources,_T: Total,2014,78.418098,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,RWA: Rwanda,WS_PPL_W-I: Proportion of population using improved drinking water sources,_T: Total,2015,79.275818,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,RWA: Rwanda,WS_PPL_W-I: Proportion of population using improved drinking water sources,_T: Total,2016,80.135124,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,RWA: Rwanda,WS_PPL_W-I: Proportion of population using improved drinking water sources,_T: Total,2017,80.996033,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,RWA: Rwanda,WS_PPL_W-I: Proportion of population using improved drinking water sources,_T: Total,2018,81.858276,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,RWA: Rwanda,WS_PPL_W-I: Proportion of population using improved drinking water sources,_T: Total,2019,82.721481,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,RWA: Rwanda,WS_PPL_W-I: Proportion of population using improved drinking water sources,_T: Total,2020,82.735222,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,RWA: Rwanda,WS_PPL_W-UI: Proportion of population using unimproved drinking water sources,_T: Total,2000,14.570487,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,RWA: Rwanda,WS_PPL_W-UI: Proportion of population using unimproved drinking water sources,_T: Total,2001,14.436974,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,RWA: Rwanda,WS_PPL_W-UI: Proportion of population using unimproved drinking water sources,_T: Total,2002,14.298448,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,RWA: Rwanda,WS_PPL_W-UI: Proportion of population using unimproved drinking water sources,_T: Total,2003,14.224537,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,RWA: Rwanda,WS_PPL_W-UI: Proportion of population using unimproved drinking water sources,_T: Total,2004,14.160426,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,RWA: Rwanda,WS_PPL_W-UI: Proportion of population using unimproved drinking water sources,_T: Total,2005,14.096313,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,RWA: Rwanda,WS_PPL_W-UI: Proportion of population using unimproved drinking water sources,_T: Total,2006,14.032107,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,RWA: Rwanda,WS_PPL_W-UI: Proportion of population using unimproved drinking water sources,_T: Total,2007,13.967978,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
